country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","23-02-2025 22:00:00",28.359581,79.414455,CO,21,32,26
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","23-02-2025 22:00:00",28.38910936,79.42963708,SO2,23,28,24
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-02-2025 22:00:00",28.406963,77.849831,PM2.5,48,126,74
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-02-2025 22:00:00",28.406963,77.849831,NH3,8,12,10
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","23-02-2025 22:00:00",28.406963,77.849831,SO2,2,55,25
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-02-2025 22:00:00",27.168897,78.376960,NO2,NA,NA,NA
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","23-02-2025 22:00:00",27.168897,78.376960,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","23-02-2025 22:00:00",17.349694,78.451437,PM10,116,158,135
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","23-02-2025 22:00:00",17.349694,78.451437,NO2,87,134,112
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","23-02-2025 22:00:00",17.349694,78.451437,SO2,2,10,6
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","23-02-2025 22:00:00",17.349694,78.451437,OZONE,2,39,6
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","23-02-2025 22:00:00",27.23711,78.01936,NO2,22,22,22
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","23-02-2025 22:00:00",27.23711,78.01936,CO,5,12,6
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","23-02-2025 22:00:00",27.106972,78.000111,PM2.5,7,84,37
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","23-02-2025 22:00:00",27.106972,78.000111,PM10,11,117,55
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","23-02-2025 22:00:00",26.4703136,80.3229863,NO2,19,46,32
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","23-02-2025 22:00:00",26.4703136,80.3229863,OZONE,6,20,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","23-02-2025 22:00:00",28.2348927,77.8683002,PM2.5,38,212,70
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","23-02-2025 22:00:00",26.766433,80.927299,PM2.5,34,139,75
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-02-2025 22:00:00",26.868120,81.005119,PM10,28,74,54
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","23-02-2025 22:00:00",26.868120,81.005119,OZONE,28,39,36
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","23-02-2025 22:00:00",28.725645,77.749675,PM10,35,92,66
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","23-02-2025 22:00:00",28.725645,77.749675,NO2,14,59,34
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-02-2025 22:00:00",25.4547,78.6039,PM2.5,17,59,36
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-02-2025 22:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","23-02-2025 22:00:00",25.4547,78.6039,OZONE,1,7,5
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-02-2025 22:00:00",26.509954,80.249612,NO2,24,24,24
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","23-02-2025 22:00:00",26.509954,80.249612,CO,15,40,21
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-02-2025 22:00:00",27.1594,78.3953,PM10,23,84,43
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-02-2025 22:00:00",27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-02-2025 22:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","23-02-2025 22:00:00",27.1594,78.3953,SO2,28,55,38
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","23-02-2025 22:00:00",28.646233,77.358075,NO2,31,113,75
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","23-02-2025 22:00:00",28.757294,77.278792,CO,19,49,32
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","23-02-2025 22:00:00",28.6603346,77.3572563,PM2.5,55,288,138
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","23-02-2025 22:00:00",28.6603346,77.3572563,CO,23,80,43
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","23-02-2025 22:00:00",26.730136,83.433859,CO,8,10,9
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","23-02-2025 22:00:00",28.47272,77.482000,NO2,29,134,76
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","23-02-2025 22:00:00",27.19865833,78.00598056,OZONE,8,105,58
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","23-02-2025 22:00:00",27.19412,77.96237,CO,20,40,27
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","23-02-2025 22:00:00",27.169338,78.03582,NO2,34,35,35
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","23-02-2025 22:00:00",28.964949,77.278761,NO2,15,47,33
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","23-02-2025 22:00:00",26.906111,80.948222,CO,15,86,51
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","23-02-2025 22:00:00",26.8458805,80.9365541,NH3,10,25,17
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","23-02-2025 22:00:00",26.83399722,80.8917361,PM10,83,134,106
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","23-02-2025 22:00:00",17.429398,78.569354,NO2,8,8,8
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","23-02-2025 22:00:00",17.528544,78.286195,PM2.5,42,49,47
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-02-2025 22:00:00",25.262326,82.995408,OZONE,1,2,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","23-02-2025 22:00:00",25.32393,82.99687,SO2,28,28,28
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-02-2025 22:00:00",27.5714090,77.6557570,PM10,NA,NA,NA
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","23-02-2025 22:00:00",27.5714090,77.6557570,NO2,NA,NA,NA
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","23-02-2025 22:00:00",30.269444,78.044167,PM2.5,20,172,92
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","23-02-2025 22:00:00",29.2124114,78.9611753,PM2.5,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","23-02-2025 22:00:00",29.2124114,78.9611753,NH3,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","23-02-2025 22:00:00",29.2124114,78.9611753,SO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","23-02-2025 22:00:00",30.075911,78.2859547,PM2.5,36,93,60
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","23-02-2025 22:00:00",23.616515,87.119133,SO2,5,87,27
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","23-02-2025 22:00:00",22.7605581,88.3617589,NO2,9,32,17
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","23-02-2025 22:00:00",22.7605581,88.3617589,SO2,10,20,13
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","23-02-2025 22:00:00",22.7605581,88.3617589,CO,38,71,51
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","23-02-2025 22:00:00",23.567923,87.306843,NH3,1,2,1
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-02-2025 22:00:00",23.5087640,87.3544400,PM2.5,38,150,63
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-02-2025 22:00:00",23.5087640,87.3544400,NO2,21,61,34
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-02-2025 22:00:00",23.5087640,87.3544400,NH3,4,6,6
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","23-02-2025 22:00:00",23.5087640,87.3544400,CO,56,105,69
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","23-02-2025 22:00:00",30.075911,78.2859547,PM10,49,90,68
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","23-02-2025 22:00:00",23.685297,86.945968,NH3,5,9,7
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","23-02-2025 22:00:00",23.685297,86.945968,CO,15,76,32
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","23-02-2025 22:00:00",23.6979360,86.9443950,NO2,10,114,38
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","23-02-2025 22:00:00",23.6979360,86.9443950,OZONE,1,42,28
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","23-02-2025 22:00:00",23.6181830,87.1057180,PM2.5,54,300,106
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","23-02-2025 22:00:00",23.6181830,87.1057180,CO,50,107,66
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","23-02-2025 22:00:00",23.616515,87.119133,PM2.5,54,320,144
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","23-02-2025 22:00:00",28.849399,78.742362,NH3,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","23-02-2025 22:00:00",28.802625,78.753728,CO,15,73,63
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-02-2025 22:00:00",29.4723508,77.7194031,PM2.5,31,77,53
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","23-02-2025 22:00:00",29.4723508,77.7194031,PM10,38,99,64
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","23-02-2025 22:00:00",28.5447608,77.3231257,PM2.5,20,58,42
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","23-02-2025 22:00:00",28.5447608,77.3231257,NH3,14,21,18
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","23-02-2025 22:00:00",28.999264,77.7590354,NH3,8,10,9
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","23-02-2025 22:00:00",28.999264,77.7590354,SO2,2,23,7
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","23-02-2025 22:00:00",28.9535882,77.7622941,PM2.5,17,60,36
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","23-02-2025 22:00:00",28.9535882,77.7622941,NO2,15,40,26
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","23-02-2025 22:00:00",28.9535882,77.7622941,SO2,1,12,5
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","23-02-2025 22:00:00",29.063510,77.709723,NO2,7,29,14
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","23-02-2025 22:00:00",29.063510,77.709723,OZONE,6,51,30
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","23-02-2025 22:00:00",25.494,81.863,OZONE,2,34,23
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","23-02-2025 22:00:00","25.44919916 ","81.82735986 ",SO2,6,37,19
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","23-02-2025 22:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","23-02-2025 22:00:00",25.262326,82.995408,SO2,47,58,52
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","23-02-2025 22:00:00",22.06047,88.109737,PM2.5,22,88,50
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","23-02-2025 22:00:00",22.06047,88.109737,CO,24,44,34
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","23-02-2025 22:00:00",22.629801,88.352017,NH3,4,8,5
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","23-02-2025 22:00:00",22.554954,88.292568,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","23-02-2025 22:00:00",28.6245479,77.3577104,PM2.5,39,92,67
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","23-02-2025 22:00:00",28.6245479,77.3577104,CO,58,76,63
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","23-02-2025 22:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","23-02-2025 22:00:00",28.88528,78.73880,CO,8,22,13
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","23-02-2025 22:00:00",28.88528,78.73880,OZONE,10,25,17
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","23-02-2025 22:00:00",28.856664,78.772638,SO2,24,52,35
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","23-02-2025 22:00:00",22.5687319,88.2797276,OZONE,10,45,31
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","23-02-2025 22:00:00",22.5367507,88.3638022,OZONE,12,24,18
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","23-02-2025 22:00:00",22.49929,88.36917,SO2,4,14,6
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","23-02-2025 22:00:00",22.627847,88.380669,PM2.5,4,76,52
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","23-02-2025 22:00:00",22.51106,88.35142,PM2.5,43,88,62
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","23-02-2025 22:00:00",22.51106,88.35142,CO,18,58,29
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","23-02-2025 22:00:00",22.5448082,88.3403691,PM2.5,69,280,112
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","23-02-2025 22:00:00",22.5448082,88.3403691,CO,4,39,21
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","23-02-2025 22:00:00",26.6879226,88.4152495,NO2,22,44,33
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-02-2025 22:00:00",25.5626095,84.663264,SO2,8,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-02-2025 22:00:00",25.5626095,84.663264,CO,9,34,22
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-02-2025 22:00:00",24.75746,84.366208,PM10,47,259,133
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-02-2025 22:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-02-2025 22:00:00",24.75746,84.366208,CO,26,38,29
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","23-02-2025 22:00:00",25.42742023,86.13886079,NH3,9,15,11
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","23-02-2025 22:00:00",25.42742023,86.13886079,OZONE,1,6,3
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","23-02-2025 22:00:00",26.80365,84.51954,NO2,28,35,29
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","23-02-2025 22:00:00",26.80365,84.51954,NH3,4,7,6
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","23-02-2025 22:00:00",25.251013,86.989001,NO2,14,47,28
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","23-02-2025 22:00:00",16.536107,80.594233,PM2.5,46,64,52
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","23-02-2025 22:00:00",16.536107,80.594233,NO2,6,10,8
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","23-02-2025 22:00:00",16.536107,80.594233,SO2,6,7,6
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-02-2025 22:00:00",16.486692,80.699436,PM2.5,35,500,80
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-02-2025 22:00:00",16.486692,80.699436,SO2,7,11,9
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","23-02-2025 22:00:00",16.486692,80.699436,CO,10,18,14
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","23-02-2025 22:00:00",16.509717,80.612222,PM2.5,56,75,67
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","23-02-2025 22:00:00",16.509717,80.612222,PM10,58,75,68
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","23-02-2025 22:00:00",16.509717,80.612222,NH3,1,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","23-02-2025 22:00:00",16.509717,80.612222,SO2,8,10,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-02-2025 22:00:00",26.446912,91.439057,OZONE,11,53,25
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-02-2025 22:00:00",24.82827,92.79525,SO2,3,8,4
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-02-2025 22:00:00",24.82827,92.79525,OZONE,3,4,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-02-2025 22:00:00",26.987634,94.636574,PM10,34,89,59
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-02-2025 22:00:00",26.987634,94.636574,NO2,28,52,41
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","23-02-2025 22:00:00",26.146529,87.454184,PM2.5,32,243,79
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","23-02-2025 22:00:00",26.146529,87.454184,NO2,5,10,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","23-02-2025 22:00:00",26.146529,87.454184,SO2,15,18,16
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","23-02-2025 22:00:00",17.72,83.3,NO2,37,70,50
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","23-02-2025 22:00:00",26.071318,91.87488,PM2.5,45,407,253
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","23-02-2025 22:00:00",26.071318,91.87488,NH3,1,4,3
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","23-02-2025 22:00:00",26.071318,91.87488,SO2,1,32,13
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","23-02-2025 22:00:00",26.10887,91.589544,NO2,2,2,2
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","23-02-2025 22:00:00",26.10887,91.589544,CO,20,40,33
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","23-02-2025 22:00:00",14.465052,78.824187,PM10,48,74,62
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","23-02-2025 22:00:00",16.9872867,81.7363176,PM2.5,38,89,60
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","23-02-2025 22:00:00",16.9872867,81.7363176,NO2,14,39,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","23-02-2025 22:00:00",13.67,79.35,OZONE,8,36,28
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-02-2025 22:00:00",26.181742,91.78063,PM2.5,58,318,106
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-02-2025 22:00:00",26.181742,91.78063,CO,24,55,35
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","23-02-2025 22:00:00",26.349082,92.68449,CO,46,62,53
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-02-2025 22:00:00",26.446912,91.439057,PM10,56,164,98
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","23-02-2025 22:00:00",25.204762,85.514960,PM10,103,169,128
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","23-02-2025 22:00:00",25.204762,85.514960,NO2,9,10,9
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","23-02-2025 22:00:00",25.204762,85.514960,OZONE,16,48,30
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","23-02-2025 22:00:00",25.567520,83.966379,PM2.5,53,187,128
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","23-02-2025 22:00:00",27.308328,84.531742,NO2,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-02-2025 22:00:00",26.63086,84.90051,PM10,94,184,118
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-02-2025 22:00:00",26.63086,84.90051,SO2,9,13,11
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","23-02-2025 22:00:00",16.5150833,80.5181667,NH3,4,5,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","23-02-2025 22:00:00",14.675886,77.593027,OZONE,5,48,40
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","23-02-2025 22:00:00",24.792403,84.992416,NH3,5,5,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","23-02-2025 22:00:00",26.63086,84.90051,CO,24,58,29
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-02-2025 22:00:00",25.376776,86.471523,PM2.5,35,240,100
India,Bihar,Munger,"Town Hall, Munger - BSPCB","23-02-2025 22:00:00",25.376776,86.471523,CO,23,56,29
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","23-02-2025 22:00:00",26.11442,85.39813,NO2,2,33,14
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","23-02-2025 22:00:00",26.11442,85.39813,NH3,5,14,8
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","23-02-2025 22:00:00",26.1403345,85.3650192,SO2,11,13,12
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","23-02-2025 22:00:00",26.1209,85.3647,PM2.5,32,106,71
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-02-2025 22:00:00",21.185571,81.343175,OZONE,9,23,16
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-02-2025 22:00:00",21.224231,81.408350,NH3,3,5,3
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-02-2025 22:00:00",22.08815,82.13737,PM10,25,71,50
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-02-2025 22:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-02-2025 22:00:00",22.118125,83.140608,SO2,9,24,15
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-02-2025 22:00:00",22.118125,83.140608,CO,20,30,20
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","23-02-2025 22:00:00",21.219665,81.630094,SO2,7,11,9
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","23-02-2025 22:00:00",21.219665,81.630094,OZONE,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-02-2025 22:00:00",21.237755,81.705301,NO2,24,38,30
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-02-2025 22:00:00",21.237755,81.705301,NH3,3,3,3
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-02-2025 22:00:00",21.237755,81.705301,SO2,9,15,12
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-02-2025 22:00:00",21.237755,81.705301,CO,20,41,21
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-02-2025 22:00:00",21.371751,81.664929,OZONE,3,3,3
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","23-02-2025 22:00:00",24.952822,84.002396,OZONE,3,17,13
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","23-02-2025 22:00:00",26.2271665,84.3570427,NO2,29,60,44
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","23-02-2025 22:00:00",26.2271665,84.3570427,NH3,2,7,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","23-02-2025 22:00:00",26.2271665,84.3570427,CO,71,114,104
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","23-02-2025 22:00:00",30.735567,76.775714,NO2,23,114,42
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","23-02-2025 22:00:00",22.368195,82.746431,PM10,44,89,71
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","23-02-2025 22:00:00",22.348441,82.549611,NO2,57,69,62
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","23-02-2025 22:00:00",22.1910172,83.5197009,PM10,69,128,95
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","23-02-2025 22:00:00",22.1910172,83.5197009,SO2,8,14,11
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","23-02-2025 22:00:00",25.366336,87.117468,CO,28,102,58
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","23-02-2025 22:00:00",25.892357,86.590325,OZONE,8,32,20
